token,count,frequencyPer100Comment,frequencyPer100Token
heaphy,2,0.1035,0.0181
shady,2,0.1035,0.0181
ego,2,0.1035,0.0181
facebook,2,0.1035,0.0181
ffs,2,0.1035,0.0181
hesley,2,0.1035,0.0181
return,2,0.1035,0.0181
yo,2,0.1035,0.0181
luery,2,0.1035,0.0181
alamgeer,2,0.1035,0.0181
kamalesh,2,0.1035,0.0181
found,2,0.1035,0.0181
idea,2,0.1035,0.0181
gun,2,0.1035,0.0181
agharas,2,0.1035,0.0181
event,2,0.1035,0.0181
eladio,2,0.1035,0.0181
acting,2,0.1035,0.0181
sauljimmy,2,0.1035,0.0181
beginning,2,0.1035,0.0181
bring,2,0.1035,0.0181
adam,2,0.1035,0.0181
feel,2,0.1035,0.0181
number,2,0.1035,0.0181
moritz,2,0.1035,0.0181
story,2,0.1035,0.0181
ton,2,0.1035,0.0181
jen,2,0.1035,0.0181
😛,2,0.1035,0.0181
jamie,2,0.1035,0.0181
😀,2,0.1035,0.0181
😄,2,0.1035,0.0181
kind,2,0.1035,0.0181
recording,2,0.1035,0.0181
supposed,2,0.1035,0.0181
😢,2,0.1035,0.0181
build,2,0.1035,0.0181
gio,2,0.1035,0.0181
nothing,2,0.1035,0.0181
devin,2,0.1035,0.0181
abend,2,0.1035,0.0181
weve,2,0.1035,0.0181
alicia,2,0.1035,0.0181
garcia,2,0.1035,0.0181
esmeralda,2,0.1035,0.0181
wow,2,0.1035,0.0181
please,2,0.1035,0.0181
recently,2,0.1035,0.0181
league,2,0.1035,0.0181
jawel,2,0.1035,0.0181
liked,2,0.1035,0.0181
acted,2,0.1035,0.0181
mikes,2,0.1035,0.0181
whos,2,0.1035,0.0181
hauk,2,0.1035,0.0181
krdw,2,0.1035,0.0181
else,2,0.1035,0.0181
oitnb,2,0.1035,0.0181
warrant,2,0.1035,0.0181
pace,2,0.1035,0.0181
while,2,0.1035,0.0181
sergio,2,0.1035,0.0181
vom,2,0.1035,0.0181
funny,2,0.1035,0.0181
anymore,2,0.1035,0.0181
weinberg,2,0.1035,0.0181
lawyers,2,0.1035,0.0181
moving,2,0.1035,0.0181
pimento,2,0.1035,0.0181
wheres,2,0.1035,0.0181
deepak,2,0.1035,0.0181
older,2,0.1035,0.0181
salvatore,2,0.1035,0.0181
sam,2,0.1035,0.0181
quadros,2,0.1035,0.0181
transformation,2,0.1035,0.0181
follows,2,0.1035,0.0181
ivan,2,0.1035,0.0181
anna,2,0.1035,0.0181
bs,2,0.1035,0.0181
ida,2,0.1035,0.0181
seeing,2,0.1035,0.0181
johns,2,0.1035,0.0181
martinez,2,0.1035,0.0181
steven,2,0.1035,0.0181
sonny,2,0.1035,0.0181
jo,2,0.1035,0.0181
question,2,0.1035,0.0181
fast,2,0.1035,0.0181
rowe,2,0.1035,0.0181
forward,2,0.1035,0.0181
fabio,2,0.1035,0.0181
byrne,2,0.1035,0.0181
erick,2,0.1035,0.0181
uk,2,0.1035,0.0181
malik,2,0.1035,0.0181
eduardo,2,0.1035,0.0181
chad,2,0.1035,0.0181
kkkkk,2,0.1035,0.0181
sarmiento,2,0.1035,0.0181
peace,2,0.1035,0.0181
meaning,2,0.1035,0.0181
ago,2,0.1035,0.0181
jason,2,0.1035,0.0181
overly,2,0.1035,0.0181
sent,2,0.1035,0.0181
cansaré,2,0.1035,0.0181
ja,2,0.1035,0.0181
putting,2,0.1035,0.0181
mansoor,2,0.1035,0.0181
telling,2,0.1035,0.0181
originally,2,0.1035,0.0181
cartel,2,0.1035,0.0181
victor,2,0.1035,0.0181
saad,2,0.1035,0.0181
lee,2,0.1035,0.0181
fernández,2,0.1035,0.0181
louise,2,0.1035,0.0181
chileno,2,0.1035,0.0181
kiryan,2,0.1035,0.0181
usa,2,0.1035,0.0181
jonathan,2,0.1035,0.0181
clever,2,0.1035,0.0181
priya,2,0.1035,0.0181
meen,2,0.1035,0.0181
heard,2,0.1035,0.0181
sabe,2,0.1035,0.0181
tas,2,0.1035,0.0181
high,2,0.1035,0.0181
gomorra,2,0.1035,0.0181
sie,2,0.1035,0.0181
instead,2,0.1035,0.0181
monica,2,0.1035,0.0181
feinsten,2,0.1035,0.0181
httpswwwyoutubecomwatchvybm4k00smek,2,0.1035,0.0181
prognosis,2,0.1035,0.0181
vaibhav,2,0.1035,0.0181
lu,2,0.1035,0.0181
morris,2,0.1035,0.0181
paolucci,2,0.1035,0.0181
doing,2,0.1035,0.0181
buena,2,0.1035,0.0181
meth,2,0.1035,0.0181
lecture,2,0.1035,0.0181
torres,2,0.1035,0.0181
shut,2,0.1035,0.0181
g,2,0.1035,0.0181
ask,2,0.1035,0.0181
hence,2,0.1035,0.0181
karina,2,0.1035,0.0181
hussein,2,0.1035,0.0181
muhammad,2,0.1035,0.0181
developer,2,0.1035,0.0181
hat,2,0.1035,0.0181
heb,2,0.1035,0.0181
ben,2,0.1035,0.0181
bee,2,0.1035,0.0181
tonight,2,0.1035,0.0181
apparently,2,0.1035,0.0181
screw,2,0.1035,0.0181
oliveira,2,0.1035,0.0181
singh,2,0.1035,0.0181
mir,2,0.1035,0.0181
kijken,2,0.1035,0.0181
ray,2,0.1035,0.0181
mcgill,2,0.1035,0.0181
looked,2,0.1035,0.0181
sceptical,2,0.1035,0.0181
badassery,2,0.1035,0.0181
lloyd,2,0.1035,0.0181
jaa,2,0.1035,0.0181
h,2,0.1035,0.0181
mohammed,2,0.1035,0.0181
evren,2,0.1035,0.0181
genius,2,0.1035,0.0181
aurness,2,0.1035,0.0181
joe,2,0.1035,0.0181
spoil,2,0.1035,0.0181
police,2,0.1035,0.0181
wallace,2,0.1035,0.0181
drug,2,0.1035,0.0181
ypsilon,2,0.1035,0.0181
darryl,2,0.1035,0.0181
comment,2,0.1035,0.0181
ci,2,0.1035,0.0181
denis,2,0.1035,0.0181
yay,2,0.1035,0.0181
second,2,0.1035,0.0181
tyler,2,0.1035,0.0181
waste,2,0.1035,0.0181
ott,2,0.1035,0.0181
holiday,2,0.1035,0.0181
appearance,2,0.1035,0.0181
phishing,2,0.1035,0.0181
antigua,2,0.1035,0.0181
simone,2,0.1035,0.0181
juan,2,0.1035,0.0181
eric,2,0.1035,0.0181
maddalena,2,0.1035,0.0181
bald,2,0.1035,0.0181
kimberley,2,0.1035,0.0181
valeria,2,0.1035,0.0181
deserve,2,0.1035,0.0181
já,2,0.1035,0.0181
comentario,2,0.1035,0.0181
nicky,2,0.1035,0.0181
wed,2,0.1035,0.0181
bench,2,0.1035,0.0181
arrest,2,0.1035,0.0181
balloons,2,0.1035,0.0181
cruz,2,0.1035,0.0181
works,2,0.1035,0.0181
pauline,2,0.1035,0.0181
alive,2,0.1035,0.0181
home,2,0.1035,0.0181
peter,2,0.1035,0.0181
est,2,0.1035,0.0181
literally,2,0.1035,0.0181
ese,2,0.1035,0.0181
murdered,2,0.1035,0.0181
kristin,2,0.1035,0.0181
justin,2,0.1035,0.0181
glenn,2,0.1035,0.0181
doesnt,2,0.1035,0.0181
couldnt,2,0.1035,0.0181
francis,2,0.1035,0.0181
biggest,2,0.1035,0.0181
daniela,2,0.1035,0.0181
yrs,2,0.1035,0.0181
j,2,0.1035,0.0181
problem,2,0.1035,0.0181
pm,2,0.1035,0.0181
play,2,0.1035,0.0181
deaths,2,0.1035,0.0181
pic,2,0.1035,0.0181
incredibly,2,0.1035,0.0181
phish,2,0.1035,0.0181
britta,2,0.1035,0.0181
cliff,2,0.1035,0.0181
3rd,2,0.1035,0.0181
understand,2,0.1035,0.0181
