token,count,frequencyPer100Comment,frequencyPer100Token
😔,2,0.1020,0.0142
schon,2,0.1020,0.0142
😄,2,0.1020,0.0142
grew,2,0.1020,0.0142
gotten,2,0.1020,0.0142
😯,2,0.1020,0.0142
dani,2,0.1020,0.0142
kara,2,0.1020,0.0142
omggggg,2,0.1020,0.0142
lil,2,0.1020,0.0142
becca,2,0.1020,0.0142
kim,2,0.1020,0.0142
play,2,0.1020,0.0142
minha,2,0.1020,0.0142
prend,2,0.1020,0.0142
gabe,2,0.1020,0.0142
pennies,2,0.1020,0.0142
fine,2,0.1020,0.0142
sayin,2,0.1020,0.0142
colby,2,0.1020,0.0142
basement,2,0.1020,0.0142
art,2,0.1020,0.0142
angie,2,0.1020,0.0142
allie,2,0.1020,0.0142
missing,2,0.1020,0.0142
kathy,2,0.1020,0.0142
convert,2,0.1020,0.0142
anthony,2,0.1020,0.0142
ohhh,2,0.1020,0.0142
towns,2,0.1020,0.0142
neeeeeeed,2,0.1020,0.0142
dominic,2,0.1020,0.0142
owen,2,0.1020,0.0142
rid,2,0.1020,0.0142
octan,2,0.1020,0.0142
moment,2,0.1020,0.0142
necessity,2,0.1020,0.0142
spent,2,0.1020,0.0142
double,2,0.1020,0.0142
simmons,2,0.1020,0.0142
leong,2,0.1020,0.0142
haley,2,0.1020,0.0142
mom,2,0.1020,0.0142
kaitlin,2,0.1020,0.0142
rerelease,2,0.1020,0.0142
courtney,2,0.1020,0.0142
bin,2,0.1020,0.0142
marcy,2,0.1020,0.0142
helen,2,0.1020,0.0142
donna,2,0.1020,0.0142
brent,2,0.1020,0.0142
pet,2,0.1020,0.0142
run,2,0.1020,0.0142
dammann,2,0.1020,0.0142
mcadam,2,0.1020,0.0142
crap,2,0.1020,0.0142
seeing,2,0.1020,0.0142
alison,2,0.1020,0.0142
question,2,0.1020,0.0142
podes,2,0.1020,0.0142
won’t,2,0.1020,0.0142
uh,2,0.1020,0.0142
wicked,2,0.1020,0.0142
brownstone,2,0.1020,0.0142
chan,2,0.1020,0.0142
cafe,2,0.1020,0.0142
helping,2,0.1020,0.0142
sides,2,0.1020,0.0142
age,2,0.1020,0.0142
walker,2,0.1020,0.0142
hello,2,0.1020,0.0142
nuno,2,0.1020,0.0142
ga,2,0.1020,0.0142
freakin,2,0.1020,0.0142
brigade,2,0.1020,0.0142
gina,2,0.1020,0.0142
lopez,2,0.1020,0.0142
bhavna,2,0.1020,0.0142
maharaj,2,0.1020,0.0142
está,2,0.1020,0.0142
né,2,0.1020,0.0142
naomi,2,0.1020,0.0142
odd,2,0.1020,0.0142
sous,2,0.1020,0.0142
waiting,2,0.1020,0.0142
gibsonyates,2,0.1020,0.0142
tanyaanne,2,0.1020,0.0142
leo,2,0.1020,0.0142
sinn,2,0.1020,0.0142
let,2,0.1020,0.0142
calvin,2,0.1020,0.0142
joão,2,0.1020,0.0142
sheila,2,0.1020,0.0142
esperança,2,0.1020,0.0142
claro,2,0.1020,0.0142
wil,2,0.1020,0.0142
use,2,0.1020,0.0142
jonathan,2,0.1020,0.0142
babe,2,0.1020,0.0142
train,2,0.1020,0.0142
high,2,0.1020,0.0142
tag,2,0.1020,0.0142
stock,2,0.1020,0.0142
harding,2,0.1020,0.0142
chow,2,0.1020,0.0142
16999,2,0.1020,0.0142
nancy,2,0.1020,0.0142
lo,2,0.1020,0.0142
nostalgic,2,0.1020,0.0142
ferguson,2,0.1020,0.0142
kiss,2,0.1020,0.0142
mcwilliams,2,0.1020,0.0142
mijn,2,0.1020,0.0142
cockrum,2,0.1020,0.0142
ech,2,0.1020,0.0142
moody,2,0.1020,0.0142
😍😍😍😍😍,2,0.1020,0.0142
osborne,2,0.1020,0.0142
davis,2,0.1020,0.0142
kendall,2,0.1020,0.0142
pamment,2,0.1020,0.0142
hehe,2,0.1020,0.0142
sharon,2,0.1020,0.0142
malade,2,0.1020,0.0142
loved,2,0.1020,0.0142
collecting,2,0.1020,0.0142
dunscombe,2,0.1020,0.0142
mim,2,0.1020,0.0142
davies,2,0.1020,0.0142
mir,2,0.1020,0.0142
aww,2,0.1020,0.0142
jorge,2,0.1020,0.0142
caitlin,2,0.1020,0.0142
frederick,2,0.1020,0.0142
looked,2,0.1020,0.0142
pictures,2,0.1020,0.0142
ho,2,0.1020,0.0142
parker,2,0.1020,0.0142
based,2,0.1020,0.0142
bernard,2,0.1020,0.0142
perdon,2,0.1020,0.0142
awww,2,0.1020,0.0142
thomson,2,0.1020,0.0142
turner,2,0.1020,0.0142
mercedes,2,0.1020,0.0142
gibson,2,0.1020,0.0142
spotted,2,0.1020,0.0142
😮😮😮😮,2,0.1020,0.0142
tristan,2,0.1020,0.0142
closer,2,0.1020,0.0142
dla,2,0.1020,0.0142
fifties,2,0.1020,0.0142
youll,2,0.1020,0.0142
janet,2,0.1020,0.0142
jon,2,0.1020,0.0142
figures,2,0.1020,0.0142
rebekah,2,0.1020,0.0142
cc,2,0.1020,0.0142
malcolm,2,0.1020,0.0142
taylor,2,0.1020,0.0142
yay,2,0.1020,0.0142
richards,2,0.1020,0.0142
releasing,2,0.1020,0.0142
caddy,2,0.1020,0.0142
hmm,2,0.1020,0.0142
value,2,0.1020,0.0142
fielding,2,0.1020,0.0142
uberti,2,0.1020,0.0142
rodrigo,2,0.1020,0.0142
powell,2,0.1020,0.0142
ball,2,0.1020,0.0142
samantha,2,0.1020,0.0142
iou,2,0.1020,0.0142
let’s,2,0.1020,0.0142
buxton,2,0.1020,0.0142
garage,2,0.1020,0.0142
library,2,0.1020,0.0142
shes,2,0.1020,0.0142
liking,2,0.1020,0.0142
peter,2,0.1020,0.0142
leak,2,0.1020,0.0142
r,2,0.1020,0.0142
actual,2,0.1020,0.0142
justin,2,0.1020,0.0142
må,2,0.1020,0.0142
letters,2,0.1020,0.0142
museum,2,0.1020,0.0142
lynn,2,0.1020,0.0142
problem,2,0.1020,0.0142
piece,2,0.1020,0.0142
display,2,0.1020,0.0142
erik,2,0.1020,0.0142
coisa,2,0.1020,0.0142
details,2,0.1020,0.0142
incredibly,2,0.1020,0.0142
star,2,0.1020,0.0142
stay,2,0.1020,0.0142
chance,2,0.1020,0.0142
kinda,2,0.1020,0.0142
drivein,2,0.1020,0.0142
gap,2,0.1020,0.0142
friends,2,0.1020,0.0142
heidi,2,0.1020,0.0142
simpson,2,0.1020,0.0142
